nohup: ignoring input
===> Using GPU to train
===> Loading datasets
===> Try to resume from checkpoint
===> Start from scratch
Begin training
epoch: 0, lossA:0.0063544511795043945, lossB:0.00589144229888916
epoch: 208, lossA:0.0025004148483276367, lossB:0.0019098520278930664
epoch: 209, lossA:0.002431631088256836, lossB:0.0019577741622924805
epoch: 210, lossA:0.0021236538887023926, lossB:0.0020176172256469727
epoch: 211, lossA:0.0027341842651367188, lossB:0.0019272565841674805
epoch: 212, lossA:0.0025764107704162598, lossB:0.0022165775299072266
epoch: 213, lossA:0.0026343464851379395, lossB:0.002158522605895996
epoch: 214, lossA:0.002872943878173828, lossB:0.002346515655517578
epoch: 215, lossA:0.002513706684112549, lossB:0.002221405506134033
epoch: 216, lossA:0.0026373863220214844, lossB:0.001674950122833252
epoch: 217, lossA:0.002643406391143799, lossB:0.002208530902862549
epoch: 218, lossA:0.002638876438140869, lossB:0.0018749237060546875
epoch: 219, lossA:0.0022523999214172363, lossB:0.0019904375076293945
epoch: 220, lossA:0.002462625503540039, lossB:0.0018963813781738281
epoch: 221, lossA:0.0024822354316711426, lossB:0.0019074678421020508
epoch: 222, lossA:0.0026376843452453613, lossB:0.0020819902420043945
epoch: 223, lossA:0.0022833943367004395, lossB:0.002173185348510742
epoch: 224, lossA:0.0022995471954345703, lossB:0.0020464062690734863
epoch: 225, lossA:0.0026429295539855957, lossB:0.0019553303718566895
epoch: 226, lossA:0.0025440454483032227, lossB:0.0019474625587463379
epoch: 227, lossA:0.002406597137451172, lossB:0.0016870498657226562
epoch: 228, lossA:0.0021541714668273926, lossB:0.0020737648010253906
epoch: 229, lossA:0.0023456811904907227, lossB:0.002056121826171875
epoch: 230, lossA:0.0022643208503723145, lossB:0.002094566822052002
epoch: 231, lossA:0.0021020174026489258, lossB:0.0018033981323242188
epoch: 232, lossA:0.0022252798080444336, lossB:0.0021036863327026367
epoch: 233, lossA:0.0025280117988586426, lossB:0.0019474625587463379
epoch: 234, lossA:0.0023245811462402344, lossB:0.0018246769905090332
epoch: 235, lossA:0.0021266937255859375, lossB:0.0018050670623779297
epoch: 236, lossA:0.0021767616271972656, lossB:0.0019364356994628906
epoch: 237, lossA:0.002115011215209961, lossB:0.002040266990661621
epoch: 238, lossA:0.002462923526763916, lossB:0.002166569232940674
epoch: 239, lossA:0.0023716092109680176, lossB:0.0020748376846313477
epoch: 240, lossA:0.002425074577331543, lossB:0.0021570324897766113
epoch: 241, lossA:0.002350151538848877, lossB:0.002099335193634033
epoch: 242, lossA:0.0023868680000305176, lossB:0.0018339157104492188
epoch: 243, lossA:0.0021719932556152344, lossB:0.0021189451217651367
epoch: 244, lossA:0.002323448657989502, lossB:0.001621246337890625
epoch: 245, lossA:0.00219881534576416, lossB:0.0017414093017578125
epoch: 246, lossA:0.0018690228462219238, lossB:0.0015705227851867676
epoch: 247, lossA:0.0022333860397338867, lossB:0.0018358230590820312
epoch: 248, lossA:0.002102196216583252, lossB:0.0016584992408752441
epoch: 249, lossA:0.0021284818649291992, lossB:0.0016654133796691895
epoch: 250, lossA:0.003192007541656494, lossB:0.002219974994659424
epoch: 251, lossA:0.0026903748512268066, lossB:0.0023453831672668457
epoch: 252, lossA:0.0024164915084838867, lossB:0.002010166645050049
epoch: 253, lossA:0.002660512924194336, lossB:0.0018296241760253906
epoch: 254, lossA:0.002189457416534424, lossB:0.0018805265426635742
epoch: 255, lossA:0.002288639545440674, lossB:0.0016131401062011719
epoch: 256, lossA:0.002013981342315674, lossB:0.0016639232635498047
epoch: 257, lossA:0.002151787281036377, lossB:0.0017738938331604004
epoch: 258, lossA:0.002008199691772461, lossB:0.0016655921936035156
epoch: 259, lossA:0.0019588470458984375, lossB:0.002228260040283203
epoch: 260, lossA:0.002011895179748535, lossB:0.0015603303909301758
epoch: 261, lossA:0.002094745635986328, lossB:0.001466989517211914
epoch: 262, lossA:0.002060234546661377, lossB:0.0016551613807678223
epoch: 263, lossA:0.002354443073272705, lossB:0.002049744129180908
epoch: 264, lossA:0.002625703811645508, lossB:0.002621293067932129
epoch: 265, lossA:0.0027608871459960938, lossB:0.002065896987915039
epoch: 266, lossA:0.0021539926528930664, lossB:0.001955866813659668
epoch: 267, lossA:0.0020699501037597656, lossB:0.0018303990364074707
epoch: 268, lossA:0.001965045928955078, lossB:0.0015355348587036133
epoch: 269, lossA:0.0018031597137451172, lossB:0.0015679597854614258
epoch: 270, lossA:0.002002239227294922, lossB:0.0015485882759094238
epoch: 271, lossA:0.0018783211708068848, lossB:0.0017184019088745117
epoch: 272, lossA:0.002087235450744629, lossB:0.001660168170928955
epoch: 273, lossA:0.0018062591552734375, lossB:0.0014722943305969238
epoch: 274, lossA:0.0019481778144836426, lossB:0.0011914968490600586
epoch: 275, lossA:0.0017048120498657227, lossB:0.0014628171920776367
epoch: 276, lossA:0.0017576813697814941, lossB:0.0015438199043273926
epoch: 277, lossA:0.0018704533576965332, lossB:0.0015333294868469238
epoch: 278, lossA:0.001854538917541504, lossB:0.0016551017761230469
epoch: 279, lossA:0.002112746238708496, lossB:0.0018153190612792969
epoch: 280, lossA:0.0020897984504699707, lossB:0.001867055892944336
epoch: 281, lossA:0.002377808094024658, lossB:0.0019192695617675781
epoch: 282, lossA:0.0018504858016967773, lossB:0.0014910697937011719
epoch: 283, lossA:0.0020444393157958984, lossB:0.0016318559646606445
epoch: 284, lossA:0.001675248146057129, lossB:0.0013984441757202148
epoch: 285, lossA:0.0017251968383789062, lossB:0.0013754963874816895
epoch: 286, lossA:0.0018103718757629395, lossB:0.0016803741455078125
epoch: 287, lossA:0.001835465431213379, lossB:0.001434922218322754
epoch: 288, lossA:0.002079606056213379, lossB:0.0013733506202697754
epoch: 289, lossA:0.0018702149391174316, lossB:0.001398324966430664
epoch: 290, lossA:0.0024698376655578613, lossB:0.002125859260559082
epoch: 291, lossA:0.0024355053901672363, lossB:0.0021646618843078613
epoch: 292, lossA:0.002271890640258789, lossB:0.001919865608215332
epoch: 293, lossA:0.0021422505378723145, lossB:0.0015202760696411133
epoch: 294, lossA:0.0020591020584106445, lossB:0.0015781521797180176
epoch: 295, lossA:0.001935124397277832, lossB:0.0014781951904296875
epoch: 296, lossA:0.0016475915908813477, lossB:0.0014811158180236816
epoch: 297, lossA:0.0018270015716552734, lossB:0.0014317631721496582
epoch: 298, lossA:0.00158005952835083, lossB:0.001363515853881836
epoch: 299, lossA:0.0019066333770751953, lossB:0.0013123750686645508
epoch: 300, lossA:0.00175553560256958, lossB:0.0014963150024414062
===> Saving models...
epoch: 301, lossA:0.0019178986549377441, lossB:0.0013979077339172363
epoch: 302, lossA:0.001956462860107422, lossB:0.0016248822212219238
epoch: 303, lossA:0.0019638538360595703, lossB:0.0015358924865722656
epoch: 304, lossA:0.0017431378364562988, lossB:0.001304030418395996
epoch: 305, lossA:0.0016954541206359863, lossB:0.0012398362159729004
epoch: 306, lossA:0.0017130374908447266, lossB:0.0014230012893676758
epoch: 307, lossA:0.0016552209854125977, lossB:0.001264810562133789
epoch: 308, lossA:0.0019236207008361816, lossB:0.0015679597854614258
epoch: 309, lossA:0.0018188953399658203, lossB:0.0015372037887573242
epoch: 310, lossA:0.001887679100036621, lossB:0.00188446044921875
epoch: 311, lossA:0.002327442169189453, lossB:0.0016460418701171875
epoch: 312, lossA:0.0017223358154296875, lossB:0.0013337135314941406
epoch: 313, lossA:0.0016922950744628906, lossB:0.0013172626495361328
epoch: 314, lossA:0.0015592575073242188, lossB:0.0013295412063598633
epoch: 315, lossA:0.001549363136291504, lossB:0.0014815330505371094
epoch: 316, lossA:0.0017473697662353516, lossB:0.0014011859893798828
epoch: 317, lossA:0.001686692237854004, lossB:0.0014837384223937988
epoch: 318, lossA:0.0015726685523986816, lossB:0.0012699365615844727
epoch: 319, lossA:0.0014268159866333008, lossB:0.0013089179992675781
epoch: 320, lossA:0.001632988452911377, lossB:0.00139617919921875
epoch: 321, lossA:0.0017734766006469727, lossB:0.0014958381652832031
epoch: 322, lossA:0.0017055273056030273, lossB:0.0013192296028137207
epoch: 323, lossA:0.001603245735168457, lossB:0.0012965202331542969
epoch: 324, lossA:0.0015659332275390625, lossB:0.0014840364456176758
epoch: 325, lossA:0.0016847848892211914, lossB:0.0012569427490234375
epoch: 326, lossA:0.0018323063850402832, lossB:0.0012627243995666504
epoch: 327, lossA:0.0016649961471557617, lossB:0.0013420581817626953
epoch: 328, lossA:0.0016470551490783691, lossB:0.0014141201972961426
epoch: 329, lossA:0.0015149116516113281, lossB:0.0012868046760559082
epoch: 330, lossA:0.0016682744026184082, lossB:0.0013971924781799316
epoch: 331, lossA:0.0017212629318237305, lossB:0.0013864636421203613
epoch: 332, lossA:0.0019294023513793945, lossB:0.0013425946235656738
epoch: 333, lossA:0.0015383362770080566, lossB:0.0013533830642700195
epoch: 334, lossA:0.001667022705078125, lossB:0.0014293193817138672
epoch: 335, lossA:0.0017136335372924805, lossB:0.0014837384223937988
epoch: 336, lossA:0.0017147660255432129, lossB:0.0012584328651428223
epoch: 337, lossA:0.001725316047668457, lossB:0.0013308525085449219
epoch: 338, lossA:0.0017722845077514648, lossB:0.001522839069366455
epoch: 339, lossA:0.001660168170928955, lossB:0.0015159249305725098
epoch: 340, lossA:0.0016423463821411133, lossB:0.001404106616973877
epoch: 341, lossA:0.0018447637557983398, lossB:0.0014148950576782227
epoch: 342, lossA:0.0015438199043273926, lossB:0.0013890266418457031
epoch: 343, lossA:0.0015752315521240234, lossB:0.0013668537139892578
epoch: 344, lossA:0.0015653371810913086, lossB:0.0011998414993286133
epoch: 345, lossA:0.001547396183013916, lossB:0.0013096928596496582
epoch: 346, lossA:0.0017510652542114258, lossB:0.0011952519416809082
epoch: 347, lossA:0.0015889406204223633, lossB:0.0011086463928222656
epoch: 348, lossA:0.0017438530921936035, lossB:0.001085519790649414
epoch: 349, lossA:0.0015822649002075195, lossB:0.001358330249786377
epoch: 350, lossA:0.0017347335815429688, lossB:0.0013524293899536133
epoch: 351, lossA:0.0017690658569335938, lossB:0.0011366009712219238
epoch: 352, lossA:0.0015347003936767578, lossB:0.0013602375984191895
epoch: 353, lossA:0.0016323328018188477, lossB:0.0014905929565429688
epoch: 354, lossA:0.0015600323677062988, lossB:0.00141221284866333
epoch: 355, lossA:0.0013495683670043945, lossB:0.0012284517288208008
epoch: 356, lossA:0.0015774965286254883, lossB:0.001207113265991211
epoch: 357, lossA:0.0015233755111694336, lossB:0.0014391541481018066
epoch: 358, lossA:0.0018842220306396484, lossB:0.0016081929206848145
epoch: 359, lossA:0.0016527175903320312, lossB:0.0016050338745117188
epoch: 360, lossA:0.0016072392463684082, lossB:0.0013001561164855957
epoch: 361, lossA:0.0014432072639465332, lossB:0.0012918710708618164
epoch: 362, lossA:0.0015965700149536133, lossB:0.0011721253395080566
epoch: 363, lossA:0.0015659332275390625, lossB:0.001301586627960205
epoch: 364, lossA:0.0015259385108947754, lossB:0.0013208389282226562
epoch: 365, lossA:0.0015345215797424316, lossB:0.0011904239654541016
epoch: 366, lossA:0.0015447139739990234, lossB:0.0013039708137512207
epoch: 367, lossA:0.0014699101448059082, lossB:0.0013689994812011719
epoch: 368, lossA:0.0018997788429260254, lossB:0.001607060432434082
epoch: 369, lossA:0.0015085935592651367, lossB:0.001448988914489746
epoch: 370, lossA:0.0016040802001953125, lossB:0.001242518424987793
epoch: 371, lossA:0.0015977025032043457, lossB:0.0012214183807373047
epoch: 372, lossA:0.001490473747253418, lossB:0.0010876655578613281
epoch: 373, lossA:0.0015221834182739258, lossB:0.0012576580047607422
epoch: 374, lossA:0.0016186833381652832, lossB:0.0012202262878417969
epoch: 375, lossA:0.0012450814247131348, lossB:0.0011058449745178223
epoch: 376, lossA:0.0014064311981201172, lossB:0.0010834336280822754
epoch: 377, lossA:0.0017722845077514648, lossB:0.0010609626770019531
epoch: 378, lossA:0.0015357136726379395, lossB:0.0011658668518066406
epoch: 379, lossA:0.0015207529067993164, lossB:0.001222372055053711
epoch: 380, lossA:0.0015895366668701172, lossB:0.0013146400451660156
epoch: 381, lossA:0.001582503318786621, lossB:0.0011830329895019531
epoch: 382, lossA:0.0013557076454162598, lossB:0.0012236833572387695
epoch: 383, lossA:0.0015177726745605469, lossB:0.0011527538299560547
epoch: 384, lossA:0.001615762710571289, lossB:0.0013945698738098145
epoch: 385, lossA:0.001500248908996582, lossB:0.0011275410652160645
epoch: 386, lossA:0.0014861226081848145, lossB:0.0012923479080200195
epoch: 387, lossA:0.0014553070068359375, lossB:0.0011426210403442383
epoch: 388, lossA:0.0014195442199707031, lossB:0.0011258125305175781
epoch: 389, lossA:0.0015943646430969238, lossB:0.0012743473052978516
epoch: 390, lossA:0.001479029655456543, lossB:0.0012723207473754883
epoch: 391, lossA:0.0014865398406982422, lossB:0.0012121796607971191
epoch: 392, lossA:0.0014353394508361816, lossB:0.0011802315711975098
epoch: 393, lossA:0.0013974308967590332, lossB:0.0011056065559387207
epoch: 394, lossA:0.0014607906341552734, lossB:0.0011151432991027832
epoch: 395, lossA:0.0014293193817138672, lossB:0.0012419819831848145
epoch: 396, lossA:0.0014560818672180176, lossB:0.001159965991973877
epoch: 397, lossA:0.0015271306037902832, lossB:0.0010243654251098633
epoch: 398, lossA:0.0015366673469543457, lossB:0.0013309717178344727
epoch: 399, lossA:0.0014292001724243164, lossB:0.0012068748474121094
epoch: 400, lossA:0.001522362232208252, lossB:0.0011168718338012695
===> Saving models...
epoch: 401, lossA:0.0016998052597045898, lossB:0.0014687180519104004
epoch: 402, lossA:0.0018413662910461426, lossB:0.0015555620193481445
